verse_id,annotator_1_user_username,annotator_2_user_username,annotator_3_user_username,annotator_4_user_username,annotator_1_is_misogynistic,annotator_2_is_misogynistic,annotator_3_is_misogynistic,annotator_4_is_misogynistic,annotator_1_type_sexualization,annotator_2_type_sexualization,annotator_3_type_sexualization,annotator_4_type_sexualization,annotator_1_type_violence,annotator_2_type_violence,annotator_3_type_violence,annotator_4_type_violence,annotator_1_type_hate,annotator_2_type_hate,annotator_3_type_hate,annotator_4_type_hate,annotator_1_type_not_related,annotator_2_type_not_related,annotator_3_type_not_related,annotator_4_type_not_related,annotator_1_has_gender_stereotype,annotator_2_has_gender_stereotype,annotator_3_has_gender_stereotype,annotator_4_has_gender_stereotype,group_id
2282527__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,Y,Y,N,3
2282527__8,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2282527__9,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
2300490__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,NM,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Y,Y,N,,2
2300490__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2300490__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,NM,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,N,N,N,,2
2300490__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__1,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__10,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__11,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__12,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__13,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__2,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,M,NM,NM,NM,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N,,,,2
230318__3,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__4,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__5,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__6,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__7,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__8,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
230318__9,flores.esquivel.luis.antonio2,marfelisraduan,jimenez.lopez.danakarol,angeel462,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__10,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,NM,NM,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,N,N,,,2
2307147__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2307147__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
231513__1,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,NM,NM,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Y,,,,3
231513__10,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,M,M,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,Y,,N,N,3
231513__2,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,M,M,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Y,,N,N,3
231513__3,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
231513__4,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,M,M,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,Y,,N,N,3
231513__5,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,M,M,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Y,,N,N,3
231513__6,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
231513__7,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
231513__8,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,M,M,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,Y,,N,Y,3
231513__9,cristinapertegas,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,M,NM,M,M,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,Y,,N,Y,3
2319799__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2319799__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2319799__3,hortiz.pao,med978977,ayge.1904,,M,M,M,,True,True,True,,False,False,True,,False,False,False,,False,False,False,,Y,Y,Y,,4
2319799__4,hortiz.pao,med978977,ayge.1904,,NM,NM,M,,False,False,True,,False,False,True,,False,False,False,,False,False,False,,,,Y,,4
2319799__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2325249__1,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2325249__2,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,M,M,M,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,N,N,N,1
2325249__3,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2325249__4,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2330474__1,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2330474__2,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2330474__3,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2330474__4,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2330474__5,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,M,M,M,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,Y,Y,Y,1
2330474__6,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,M,M,M,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,N,Y,Y,1
2330474__7,anaguvi33,tania.gam,arturoca971,isaiaspachecoc,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2331219__1,hortiz.pao,med978977,ayge.1904,,NM,NM,M,,False,False,False,,False,False,False,,False,False,False,,False,False,True,,,,Y,,4
2331219__2,hortiz.pao,med978977,ayge.1904,,M,M,M,,True,True,True,,False,False,True,,True,True,False,,False,False,False,,Y,Y,Y,,4
2331219__3,hortiz.pao,med978977,ayge.1904,,NM,NM,M,,False,False,True,,False,False,True,,False,False,False,,False,False,False,,,,Y,,4
2331219__4,hortiz.pao,med978977,ayge.1904,,NM,M,M,,False,True,True,,False,False,True,,False,True,False,,False,False,False,,,Y,Y,,4
2331219__5,hortiz.pao,med978977,ayge.1904,,NM,NM,M,,False,False,True,,False,False,False,,False,False,False,,False,False,False,,,,Y,,4
2336690__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2336690__10,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,NM,M,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,Y,,Y,2
2336690__11,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,NM,M,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,Y,Y,,N,2
2336690__12,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
2336690__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,Y,,2
2336690__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,2
2336690__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,NM,M,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,Y,,Y,2
2336690__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,NM,M,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,Y,Y,,Y,2
2336690__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,M,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,Y,2
2336690__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,Y,N,Y,2
2336690__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,Y,Y,N,N,2
2336690__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,NM,M,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Y,Y,,Y,2
2344482__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2344482__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2344482__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2344482__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2344482__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2344482__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,N,3
2347088__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2347088__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2347088__3,hortiz.pao,med978977,ayge.1904,,M,NM,NM,,False,False,False,,False,False,False,,True,False,False,,False,False,False,,N,,,,4
2347088__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2347088__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2347088__6,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2347088__7,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
2347088__8,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
235175__1,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__10,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__2,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__3,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__4,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__5,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__6,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__7,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__8,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
235175__9,tania.gam,isaiaspachecoc,anaguvi33,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
2360129__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
2360129__2,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,N,N,,,4
