song_id,artist,title,n_verses,lyrics_len,release_date,release_year,decade,album,country,gender_or_group,genres_all,genre_main,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,in_train,in_test
3499009,C. Tangana,Still Rapping,7,1657,05/02/18,2018,2010,Avida Dollars,España,hombre,"['rap', 'hip-hop', 'rnb', 'hip hop', 'flamenco pop', 'trap', 'pop rap']",rap,M,0,0,1,N,True,False
3502925,Nathy Peluso,La Sandunguera,6,2017,06/02/18,2018,2010,La Sandunguera - EP,España,mujer,"['pop', 'rnb', 'argentinian', 'espana', 'from spain', 'spaniard', 'latin pop']",pop,NM,,,,,True,False
3503133,Nathy Peluso,Estoy Triste,4,798,06/04/18,2018,2010,La Sandunguera - EP,España,mujer,"['pop', 'rnb', 'argentinian', 'espana', 'from spain', 'spaniard', 'latin pop']",pop,NM,,,,,True,False
3503137,Nathy Peluso,Hot Butter,8,1653,06/04/18,2018,2010,La Sandunguera - EP,España,mujer,"['pop', 'rnb', 'argentinian', 'espana', 'from spain', 'spaniard', 'latin pop']",pop,M,1,0,1,Y,True,False
3505066,Melendi,Desde Que Estamos Juntos,6,2365,11/11/16,2016,2010,Quítate las Gafas,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,M,1,0,0,N,True,False
3510945,SFDK,Contradicciones,4,2304,02/03/18,2018,2010,Redención,España,grupo,"['hip-hop', 'rap', 'spanish hip-hop', 'spanish rap', 'hip hop', 'sfdk']",hip-hop,NM,,,,,True,False
3514048,El Parcerito,Ni Aquí Ni de Allá,5,1494,22/11/17,2017,2010,Leyenda y tradición - Las grandes norteñas de los Ídolos del Pueblo,Estados Unidos,grupo,"['rock', 'blues']",rock,NM,,,,,True,False
3524844,Bad Bunny,Amorfoda,4,1594,14/02/18,2018,2010,Amorfoda,Puerto Rico,hombre,"['reggaeton', 'trap', 'trap latino', 'latin pop', 'rap', 'latin rap', 'pop rap', 'latin trap', 'hip hop']",reggaeton,M,0,0,1,N,True,False
3528589,Paulo Londra,Y Yo No Sé,8,2407,23/05/19,2019,2010,Homerun,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,M,1,1,1,Y,True,False
3529003,Melendi,Mi Código Postal,6,1846,16/02/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
3529948,Farruko & Bad Bunny,La Cartera,8,3776,19/04/19,2019,2010,Gangalee,Puerto Rico,hombre,"['reggaeton', 'reggaeton-boriqua', 'autotune', 'officially shit', 'urbano latino', 'farruko', 'trap latino', 'latin urban']",reggaeton,M,1,0,1,Y,True,False
3539967,La Mafia del Amor,Xapiadora,9,2645,07/09/15,2015,2010,Xapiadoras The Mixtape,España,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,M,1,0,1,Y,False,True
3540025,La Mafia del Amor,Boss Shit,4,1485,13/07/17,2017,2010,Reggaeton Antiguo,España,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,M,1,0,1,Y,True,False
3541549,Frijo & Rodridi,No la Puedo Olvidar,7,1948,21/02/18,2018,2010,Porque te quiero,Argentina,grupo,['trap'],trap,NM,,,,,True,False
3542245,La Mafia del Amor,Es De La Mafia,6,1649,13/07/17,2017,2010,Reggaeton Antiguo,España,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,M,1,0,1,Y,True,False
3542784,El Che (Ft. Ele A El Dominio & Lito Kirino),Yo no sé (Remix),9,3804,04/07/18,2018,2010,No contesta,Puerto Rico,hombre,['hip hop'],hip hop,M,1,0,1,Y,True,False
3544681,Thomaz (VEN),La Muñeca,15,2037,22/02/18,2018,2010,Si Tu Te Vas,México,grupo,"['regional mexicano', 'tierra caliente']",regional mexicano,M,1,0,0,N,True,False
3545668,La Mafia del Amor,Dice Que No Me Quiere,7,2130,13/07/17,2017,2010,Reggaeton Antiguo,España,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,M,1,1,1,Y,True,False
3552158,DAPS (ESP),KIDS N' DRUGS,6,2230,29/01/18,2018,2010,Generación Nintendo,España,hombre,['trap'],trap,M,1,0,0,Y,True,False
3555540,Ele A El Dominio,Te Cansaste,7,2086,02/03/18,2018,2010,Super Saiyan Flow,Puerto Rico,hombre,"['hip-hop', 'rap', 'trap', 'reggaeton', 'latin urban', 'trap latino', 'real g4 life', 'hip hop']",hip-hop,M,1,1,1,Y,True,False
3557933,Los Campesinos de Bambamarca,La chismosa,4,565,,2006,2000,En orbita,Colombia,grupo,"['indie pop', 'british', 'welsh', 'indie', 'rock and indie', 'britannique', 'indie rock', 'twee pop', 'cardiff']",indie pop,M,0,0,1,Y,True,False
3559774,Atomic Otro Way,Con El Humo,17,2206,09/02/16,2016,2010,Prende Un Porro,República Dominicana,hombre,"['dembow', 'reggaeton', 'trap latino']",dembow,M,1,1,1,Y,True,False
3568455,DAPS (ESP),Acuérdate,5,2251,02/03/18,2018,2010,"Acuérdate, acuérdate / Las menuderas",México,hombre,['trap'],trap,M,0,1,1,Y,True,False
3569953,Paulo Londra,Forever Alone,7,1983,13/02/19,2019,2010,Homerun,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,NM,,,,,True,False
3572023,Melendi,Lo Nuestro Fue Muy Top,9,1647,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
3572033,Melendi,Mírame,7,1408,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,0,0,0,N,False,True
3572034,Melendi,Lo Que Nos Merecemos,8,1620,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,M,1,0,0,N,True,False
3572035,Melendi,Para Que No Se Te Escapen Tus Mariposas,10,2431,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
3572037,Melendi,Tiempo De Re-Evolución,6,1263,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
3572038,Melendi,Déjala Que Baile,10,1995,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,0,0,0,N,False,True
3572039,Melendi,Negro Sin Ti,7,1286,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,0,0,0,N,False,True
3572040,Melendi,Habitantes de un Mismo Planeta,9,1884,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
3572041,Melendi,Como el Agua y el Aceite,10,2212,09/03/18,2018,2010,Ahora,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
3572957,David Bisbal,Si No Te Hubieras Ido,6,903,05/10/17,2017,2010,Todos Somos MAS,España,hombre,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop']",pop,NM,0,0,0,N,False,True
3573156,"El Alfa (Ft. Bryant Myers, Chencho Corleone, Jon Z, Miky Woodz & Noriel)",Suave (Remix),14,5479,24/08/18,2018,2010,El Hombre,República Dominicana,hombre,"['dembow', 'reggaeton']",dembow,M,1,0,1,Y,True,False
3578264,Arcángel (Ft. La Exce),Pa' Morir Se Nace,9,2620,13/07/18,2018,2010,Ares,Puerto Rico,hombre,"['latin urban', 'reggaeton', 'trap latino']",latin urban,M,1,1,1,Y,True,False
3578486,"Amarion (Ft. Ñengo Flow, Jon Z, Juanka, Kendo Kaponi, Myke Towers, Pacho El Antifeka, Tempo & Yomo)",Gangster,15,8789,17/03/18,2018,2010,El Alfa & el Omega,Puerto Rico,hombre,"['reggaeton', 'trap latino']",reggaeton,M,1,1,1,N,True,False
3580228,Piso 21,Te Amo,9,2268,15/03/18,2018,2010,Ubuntu,Colombia,grupo,"['reggaeton', 'pop', 'brutal death metal', 'shit music', 'boy band', 'boybands', 'latin pop']",reggaeton,NM,,,,,True,False
3580773,D.OZi (Ft. Divino),No Llores,10,3997,16/09/14,2014,2010,El Suero De La Calle,Puerto Rico,hombre,"['latin urban', 'reggaeton']",latin urban,M,0,0,1,Y,False,True
3583254,Jamby El Favo,Difamando,13,2295,15/03/18,2018,2010,Hecho en Medellín,Colombia,hombre,"['reggaeton', 'urban', 'trap', 'latin urban', 'puertorican', 'urbano latino']",reggaeton,M,1,0,1,Y,True,False
3584932,David Bisbal & Sebastián Yatra,A Partir De Hoy,8,2026,16/03/18,2018,2010,En Tus Planes,España,hombre,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop', 'ballad']",pop,NM,0,0,0,N,False,True
3585263,Andrés Cepeda,Te Voy a Amar,8,1626,16/03/18,2018,2010,Trece,Colombia,hombre,"['latin pop', 'pop', 'andres cepeda', 'rock colombiano', 'pop rock']",latin pop,NM,,,,,True,False
3587979,Rihanna,Hate That I Love You (Spanglish Version),10,1585,28/04/08,2008,2000,Good Girl Gone Bad: Reloaded (Latin American Edition),Estados Unidos,mujer,"['pop', 'rnb', 'dance', 'hip-hop', 'rihanna', 'r&b', 'hip hop', 'american', 'reggae', 'contemporary r&b', 'dance-pop', 'dancehall', 'electropop', 'influential pop star', 'pop soul', 'barbadian', 'electro house', 'pop culture', 'female vocal', 'pop star', 'barbade', 'barbadien', 'barbados', 'contemporary r b', 'edm', 'female vocals', 'icon', 'pop and chart', 'rehab']",pop,NM,,,,,True,False
3595967,Alex Rose (Ft. Lyanno),Déjate Llevar,9,2282,20/03/18,2018,2010,Sexflix,Estados Unidos,hombre,"['2010s', '2020s', 'dembow', 'latin trap', 'reggaeton', 'trap latino']",2010s,M,1,0,0,N,True,False
3596863,C. Tangana,Llorando en la Limo,7,1205,22/03/18,2018,2010,Avida Dollars,España,hombre,"['rap', 'hip-hop', 'rnb', 'hip hop', 'flamenco pop', 'trap', 'pop rap']",rap,M,1,0,0,N,True,False
3597372,C.R.O (Bardero$),Mi chaqueta de cuero,3,838,20/03/18,2018,2010,C.R.O - MDBCrew Vol 2,Argentina,hombre,"['hip hop', 'pop rap', 'rap', 'german', 'deutsch']",hip hop,M,1,0,1,Y,True,False
3598113,J Álvarez,Te Necesito,8,1716,30/03/18,2018,2010,La Fama Que Camina,Puerto Rico,hombre,"['reggaeton', 'latin urban']",reggaeton,M,0,1,0,Y,True,False
3607590,C. Tangana,Cuando Me Miras,7,1375,20/04/18,2018,2010,Avida Dollars,España,hombre,"['rap', 'hip-hop', 'rnb', 'hip hop', 'flamenco pop', 'trap', 'pop rap']",rap,M,1,0,0,N,False,True
3609909,David Bisbal,No Importa la Distancia,6,837,11/03/16,2016,2010,We Love Disney (Latino),España,hombre,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop']",pop,NM,,,,,True,False
3612016,Becky G & NATTI NATASHA,Sin Pijama,10,2072,20/04/18,2018,2010,Sin Pijama — Single,Estados Unidos,mujer,"['pop', 'rap', 'hip-hop', 'hip hop', 'american', 'reggaeton', 'latin pop', 'latin urban', 'pop rap', 'contemporary r&b', 'cumbia', 'dance-pop', 'mexican traditions', 'stage & screen', 'teen pop']",pop,M,1,0,0,N,True,False
3612653,"Wise ""The Gold Pen"" & DJ Luian (Ft. Zion & Lennox)",En la Nada,10,1983,14/07/15,2015,2010,14F,Puerto Rico,grupo,"['reggaeton', 'latin urban', 'urbano latino']",reggaeton,NM,,,,,True,False
3617112,Cazzu,Chapiadora,10,3720,30/03/18,2018,2010,Chapiadora,Argentina,mujer,"['pop', 'hip-hop', 'trap', 'rnb', 'trap latino', 'reggaeton', 'booba', 'latin rnb', 'latin dance', 'urbano']",pop,M,0,0,1,Y,True,False
3631856,Eladio Carrión,Mi Cubana,8,2546,05/12/16,2016,2010,CORSA,Puerto Rico,hombre,"['pop', 'latin pop', 'hip hop', 'reggaeton', 'trap latino']",pop,M,1,0,1,Y,True,False
363308,Wisin & Yandel,Rakata,8,1915,27/01/05,2005,2000,Pa’l Mundo,Puerto Rico,grupo,"['reggaeton', 'dance', 'wisin y yandel', 'hip-hop', 'pop', 'latin urban', 'freaky', 'san francisco', 'nyc', 'guilty pleasure', 'memories', 'get', 'spanish lyrics']",reggaeton,M,1,1,0,N,True,False
3635907,Lunay,Si Te Vas Conmigo,9,1711,11/05/18,2018,2010,Si Te Vas Conmigo,Puerto Rico,hombre,"['reggaeton', 'anitta', 'racist', 'urban', 'latin urban']",reggaeton,M,1,1,0,Y,True,False
3636477,La Zista (Ft. Ele A El Dominio),La Viuda Negra,5,1866,11/01/18,2018,2010,La viuda negra,Puerto Rico,mujer,"['latin urban', 'reggaeton', 'hip hop']",latin urban,M,1,1,1,Y,True,False
3637461,Luis Miguel,Llamarada,6,1096,24/11/17,2017,2010,¡MÉXICO Por Siempre!,México,hombre,"['boleros', 'baladas', 'pop', 'luis miguel', 'latin pop']",boleros,NM,0,0,0,N,False,True
3639534,"Tali, Messiah & Lápiz Conciente",La Deuda,8,3730,27/03/18,2018,2010,B.E.N.I.T.O,República Dominicana,hombre,"['drum and bass', 'female vocalist', 'dnb', 'electronic', 'drum n bass', 'luxembourg', 'pop', 'eurovision song contest', 'new zealand', 'mc', 'jungle', 'dance', 'house', 'electro', 'singer', 'deep house', 'techno', 'electronica', 'breakbeat', 'psytrance', 'breaks', 'indie dance', 'freestyle', 'grime', 'caribbean', 'liquid funk', 'deep dubstep', 'organic house']",drum and bass,M,0,1,1,Y,True,False
364088,Zar1 & El$$o Rodríguez,Caras Sucias,5,1991,20/12/13,2013,2010,Feelmatic,España,hombre,['trap'],trap,M,1,0,0,N,True,False
3640901,Miky Woodz (Ft. Bad Bunny),Estamos Clear,8,5337,20/04/18,2018,2010,El OG,Puerto Rico,hombre,"['hip hop', 'latin urban', 'reggaeton', 'trap latino']",hip hop,M,1,0,1,Y,True,False
3642940,Ramona,Vete con Él,5,622,15/09/15,2015,2010,La Segunda Luz del Día,México,grupo,"['acoustic', 'indie rock', 'power pop', 'emo', 'rock brasil', 'indie pop', 'electronic', 'rock rool brasil', 'acoustic rock', 'pop rock']",acoustic,NM,,,,,True,False
3646818,J Balvin & Zion & Lennox,No Es Justo,8,2955,11/05/18,2018,2010,Vibras,Colombia,hombre,"['reggaeton', 'pop', 'latin pop', 'hot', 'dancehall', 'trap', 'hip hop', 'columbia', 'kolumbien', 'spanisch', 'latin urban', 'rnb']",reggaeton,M,1,1,0,Y,False,True
3648351,Krisspy,El Pompo,12,1944,30/09/17,2017,2010,El bombazo típico,República Dominicana,hombre,"['merengue', 'dominican', 'dominican merengue', 'dominican merengue tipico', 'merengue tipico']",merengue,M,1,0,1,Y,True,False
3650383,Carlos Rivera,Me Muero,8,1198,13/04/18,2018,2010,Guerra,México,hombre,"['pop', 'latin pop', 'ranchera']",pop,NM,,,,,True,False
3651346,El Alfa,Banda De Camión,9,2884,16/08/16,2016,2010,Éxitos (Vol. 01),República Dominicana,hombre,"['dembow', 'reggaeton', 'world', 'hip-hop', 'e', 'd', 'o']",dembow,M,1,0,1,Y,True,False
3652187,"Ñengo Flow, Casper Mágico, Sinfónico, Darell, Ele A El Dominio, Jon Z & Mackie",Me Compré Un Full (Real G Remix),11,6604,12/06/18,2018,2010,Sinfónico Presenta: Me Compré Un Full,Puerto Rico,hombre,"['reggaeton', 'rap', 'gangsta rap', 'trap', 'hip-hop', 'malianteo', 'the goat', 'hip hop', 'trap latino']",reggaeton,M,1,1,1,N,True,False
3659560,Bea Pelea,Házmelo Otra Vez,6,1901,11/12/16,2016,2010,Salsa pop,Cuba,hombre,"['reggaeton', 'neoperreo', 'female singer', 'classic reggaeton', 'spanish or latin artists', 'neo perreo', 'salsa']",reggaeton,M,1,0,1,Y,True,False
3660679,PXXR GVNG,Intro,2,1422,28/08/15,2015,2010,Los Pobres,España,grupo,"['trap', 'hip hop', 'electronic', 'barcelona', 'mierda', 'meme music', 'buena musica']",trap,NM,,,,,True,False
3660680,PXXR GVNG,Cambios,5,1978,28/08/15,2015,2010,Los Pobres,España,grupo,"['trap', 'hip hop', 'electronic', 'barcelona', 'mierda', 'meme music', 'buena musica']",trap,M,1,0,1,Y,False,True
3660682,PXXR GVNG,Ex-Drugdealer,9,3247,27/11/14,2014,2010,Los Pobres,España,grupo,"['trap', 'hip hop', 'electronic', 'barcelona', 'mierda', 'meme music', 'buena musica']",trap,M,1,0,1,Y,False,True
3665249,Kany García,A Mis Amigos,8,1203,18/05/18,2018,2010,Soy Yo,Puerto Rico,mujer,"['latin pop', 'objetivo fama', 'kany garcia', 'romantica', 'great pop', 'pop', 'reggaeton', 'world']",latin pop,NM,0,0,0,N,False,True
3668836,Apolo Kidd (Ft. LIT killah),Una Vez Más,8,2485,23/04/18,2018,2010,Una Vez Más,Argentina,hombre,['trap'],trap,NM,,,,,True,False
3673509,PJ Sin Suela (Ft. Myke Towers),Que Tu Sabes De Esto,5,2462,24/04/18,2018,2010,Los Compas,Puerto Rico,hombre,"['latin urban', 'reggaeton', 'trap latino']",latin urban,M,1,0,1,Y,True,False
3678968,Farruko (Ft. Daddy Yankee & Yomo),Pa' Romper La Discoteca,8,3517,22/01/11,2011,2010,Pa' romper la discoteca,Puerto Rico,hombre,"['reggaeton', 'latin urban', 'trap latino', 'hip hop', 'reggae', 'latin pop', 'electronic', 'rap', 'dance', 'english', 'hip hop rnb and dance hall', 'englisch']",reggaeton,M,1,1,1,Y,True,False
3680374,Cali y El Dandee,Sirena,10,2144,27/04/18,2018,2010,Fiesta,Colombia,grupo,"['pop', 'male vocalist', 'reggaeton', 'electronic', 'cali', 'spanish hip-hop', 'latin pop', 'latin urban']",pop,NM,0,0,0,N,False,True
3680931,Pantoja,Obsesión,6,769,27/04/18,2018,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3681019,Pantoja,Miénteme,5,527,25/11/16,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3681082,Pantoja,Tus Ojos,6,790,01/01/16,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3681245,Pantoja,Plazos Traicioneros,4,535,01/01/16,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,0,0,0,N,False,True
3681302,Pantoja,Enamorado de Ti,3,696,13/10/17,2017,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3683983,C.R.O (Bardero$),Ruinas,5,1128,23/03/17,2017,2010,C.R.O - Rock,Argentina,grupo,"['hip hop', 'pop rap', 'rap', 'german', 'deutsch']",hip hop,M,1,0,0,N,False,True
3687129,Zacarías Ferreira,Te Quiero A Morir,6,1645,18/05/17,2017,2010,El Amor,República Dominicana,hombre,"['bachata', 'batata']",bachata,NM,0,0,0,N,False,True
3687927,Maluma,Marinero,12,1928,04/05/18,2018,2010,F.A.M.E.,Colombia,hombre,"['reggaeton', 'pop', 'sexy', 'latin pop', 'hot', 'brutal death metal', 'latin urban', 'trap latino', 'english', 'pop rock', 'trap music', 'urbano', 'urbano latino', 'urbano music']",reggaeton,M,1,0,0,N,True,False
3688838,Paulo Londra,Dímelo,9,2121,07/05/18,2018,2010,Homerun,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,NM,,,,,True,False
3694155,Fonseca,Vine a Buscarte,10,1870,,1979,1970,Conexión,Colombia,hombre,"['latin pop', 'pop', 'fonseca', 'world', 'vallenato']",latin pop,M,1,0,0,N,False,True
3700206,Pantoja,Llanto de Luna,2,380,,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3700225,Pantoja,Si Te Contara,3,587,,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3700240,Pantoja,Desvelo de Amor,7,683,,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3700275,Pantoja,Realidad y Fantasía,3,447,,2016,2010,Trébol,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
3702946,Secreto El Famoso Biberón,Real Guerrero,7,1975,24/03/18,2018,2010,El Taxi 2016 - Compilation (Reggaeton Dembow Urbano Latin Hits),República Dominicana,hombre,"['reggaeton', 'latin urban']",reggaeton,NM,,,,,True,False
3703524,Bryant Myers & Bad Bunny,Triste,11,3254,27/07/18,2018,2010,La Oscuridad,Puerto Rico,hombre,"['reggaeton', 'trap', 'pandereta', 'duro con la boca', 'latin urban', 'el rap e como ma acelerao y el trap e como ma lento ma ocuro', 'el que pego el tra', 'brayansito', 'trap latino', 'voice actor']",reggaeton,NM,0,0,0,N,False,True
3704402,Banda Los Recoditos,Pistearé,12,1107,16/10/15,2015,2010,Me Está Gustando,México,grupo,"['banda', 'mexicana', 'folk', 'traditional', 'regional mexican', 'latin grammy winner', 'latin grammy nominee', 'banda sinaloense', 'regional mexicano']",banda,NM,,,,,True,False
3707280,Kidd Keo,Miss U,5,1869,05/07/18,2018,2010,Keoland,España,hombre,"['trap', 'rap', 'drill', 'alicante', 'spanish trap']",trap,NM,,,,,True,False
3710713,Pantoja,"Si Sale el Sol, Hoy Yo Te Espero",7,533,,2013,2010,Viarteria,Colombia,hombre,['bolero'],bolero,NM,,,,,True,False
371110,Romeo Santos,Inocente,12,1798,25/02/14,2014,2010,"Fórmula, Vol. 2",Estados Unidos,hombre,"['bachata', 'pop', 'latin pop', 'rnb', 'american', 'aventura', 'r&b']",bachata,NM,,,,,True,False
371117,Romeo Santos,Eres Mía,11,1738,25/02/14,2014,2010,"Fórmula, Vol. 2",Estados Unidos,hombre,"['bachata', 'pop', 'latin pop', 'rnb', 'american', 'aventura', 'r&b', '2014']",bachata,M,1,1,1,Y,True,False
